Date,nepse open,nepse high,nepse Low,nepse close,nepse volume,Date__1,weekday,weeknum,weeknumber,month,uniquemonth,uniqueweek,close-open,high-low,high-close,close-low
4/18/2005,293.71,293.71,293.71,293.71,0,Monday,2,17,4,4,94,399,0,0,0,0
4/19/2005,293.71,293.71,293.71,293.71,0,Tuesday,3,17,4,4,94,399,0,0,0,0
4/20/2005,292.59,292.59,292.59,292.59,0,Wednesday,4,17,4,4,94,399,0,0,0,0
4/21/2005,293.58,293.58,293.58,293.58,0,Thursday,5,17,4,4,94,399,0,0,0,0
4/24/2005,294.03,294.03,294.03,294.03,0,Sunday,1,18,5,4,94,400,0,0,0,0
4/25/2005,294.98,294.98,294.98,294.98,0,Monday,2,18,5,4,94,400,0,0,0,0
4/26/2005,294.44,294.44,294.44,294.44,0,Tuesday,3,18,5,4,94,400,0,0,0,0
4/27/2005,295.33,295.33,295.33,295.33,0,Wednesday,4,18,5,4,94,400,0,0,0,0
4/28/2005,294.29,294.29,294.29,294.29,0,Thursday,5,18,5,4,94,400,0,0,0,0
5/1/2005,294.79,294.79,294.79,294.79,0,Sunday,1,19,1,5,95,401,0,0,0,0
5/2/2005,296.11,296.11,296.11,296.11,0,Monday,2,19,1,5,95,401,0,0,0,0
5/3/2005,297.81,297.81,297.81,297.81,0,Tuesday,3,19,1,5,95,401,0,0,0,0
5/4/2005,298.78,298.78,298.78,298.78,0,Wednesday,4,19,1,5,95,401,0,0,0,0
5/5/2005,288.89,288.89,288.89,288.89,0,Thursday,5,19,1,5,95,401,0,0,0,0
5/9/2005,288.79,288.79,288.79,288.79,0,Monday,2,20,2,5,95,402,0,0,0,0
5/10/2005,289.34,289.34,289.34,289.34,0,Tuesday,3,20,2,5,95,402,0,0,0,0
5/11/2005,285.33,285.33,285.33,285.33,0,Wednesday,4,20,2,5,95,402,0,0,0,0
5/12/2005,285.42,285.42,285.42,285.42,0,Thursday,5,20,2,5,95,402,0,0,0,0
5/15/2005,285.52,285.52,285.52,285.52,0,Sunday,1,21,3,5,95,403,0,0,0,0
5/16/2005,284.52,284.52,284.52,284.52,0,Monday,2,21,3,5,95,403,0,0,0,0
5/17/2005,283.12,283.12,283.12,283.12,0,Tuesday,3,21,3,5,95,403,0,0,0,0
5/18/2005,281.39,281.39,281.39,281.39,0,Wednesday,4,21,3,5,95,403,0,0,0,0
5/19/2005,280.43,280.43,280.43,280.43,0,Thursday,5,21,3,5,95,403,0,0,0,0
5/22/2005,279.73,279.73,279.73,279.73,0,Sunday,1,22,4,5,95,404,0,0,0,0
5/24/2005,276.85,276.85,276.85,276.85,0,Tuesday,3,22,4,5,95,404,0,0,0,0
5/25/2005,275.46,275.46,275.46,275.46,0,Wednesday,4,22,4,5,95,404,0,0,0,0
5/26/2005,276.35,276.35,276.35,276.35,0,Thursday,5,22,4,5,95,404,0,0,0,0
5/29/2005,278.43,278.43,278.43,278.43,0,Sunday,1,23,5,5,95,405,0,0,0,0
5/30/2005,279.09,279.09,279.09,279.09,0,Monday,2,23,5,5,95,405,0,0,0,0
5/31/2005,279.9,279.9,279.9,279.9,0,Tuesday,3,23,5,5,95,405,0,0,0,0
6/1/2005,280.15,280.15,280.15,280.15,0,Wednesday,4,23,1,6,96,405,0,0,0,0
6/2/2005,280.97,280.97,280.97,280.97,0,Thursday,5,23,1,6,96,405,0,0,0,0
6/5/2005,281.61,281.61,281.61,281.61,0,Sunday,1,24,2,6,96,406,0,0,0,0
6/6/2005,281.4,281.4,281.4,281.4,0,Monday,2,24,2,6,96,406,0,0,0,0
6/7/2005,280.99,280.99,280.99,280.99,0,Tuesday,3,24,2,6,96,406,0,0,0,0
6/8/2005,280.39,280.39,280.39,280.39,0,Wednesday,4,24,2,6,96,406,0,0,0,0
6/9/2005,280.08,280.08,280.08,280.08,0,Thursday,5,24,2,6,96,406,0,0,0,0
6/12/2005,279.72,279.72,279.72,279.72,0,Sunday,1,25,3,6,96,407,0,0,0,0
6/13/2005,278.75,278.75,278.75,278.75,0,Monday,2,25,3,6,96,407,0,0,0,0
6/14/2005,277.79,277.79,277.79,277.79,0,Tuesday,3,25,3,6,96,407,0,0,0,0
6/15/2005,277.83,277.83,277.83,277.83,0,Wednesday,4,25,3,6,96,407,0,0,0,0
6/16/2005,277.88,277.88,277.88,277.88,0,Thursday,5,25,3,6,96,407,0,0,0,0
6/19/2005,277.87,277.87,277.87,277.87,0,Sunday,1,26,4,6,96,408,0,0,0,0
6/20/2005,278.88,278.88,278.88,278.88,0,Monday,2,26,4,6,96,408,0,0,0,0
6/21/2005,280.84,280.84,280.84,280.84,0,Tuesday,3,26,4,6,96,408,0,0,0,0
6/22/2005,281.15,281.15,281.15,281.15,0,Wednesday,4,26,4,6,96,408,0,0,0,0
6/26/2005,280.82,280.82,280.82,280.82,0,Sunday,1,27,5,6,96,409,0,0,0,0
6/27/2005,280.39,280.39,280.39,280.39,0,Monday,2,27,5,6,96,409,0,0,0,0
6/28/2005,281.06,281.06,281.06,281.06,0,Tuesday,3,27,5,6,96,409,0,0,0,0
6/29/2005,281.54,281.54,281.54,281.54,0,Wednesday,4,27,5,6,96,409,0,0,0,0
6/30/2005,281.15,281.15,281.15,281.15,0,Thursday,5,27,5,6,96,409,0,0,0,0
7/3/2005,281.28,281.28,281.28,281.28,0,Sunday,1,28,2,7,97,410,0,0,0,0
7/4/2005,281.26,281.26,281.26,281.26,0,Monday,2,28,2,7,97,410,0,0,0,0
7/5/2005,282.51,282.51,282.51,282.51,0,Tuesday,3,28,2,7,97,410,0,0,0,0
7/6/2005,284.29,284.29,284.29,284.29,0,Wednesday,4,28,2,7,97,410,0,0,0,0
7/10/2005,285.07,285.07,285.07,285.07,0,Sunday,1,29,3,7,97,411,0,0,0,0
7/11/2005,285.04,285.04,285.04,285.04,0,Monday,2,29,3,7,97,411,0,0,0,0
7/12/2005,286.21,286.21,286.21,286.21,0,Tuesday,3,29,3,7,97,411,0,0,0,0
7/13/2005,286.35,286.35,286.35,286.35,0,Wednesday,4,29,3,7,97,411,0,0,0,0
7/14/2005,286.67,286.67,286.67,286.67,0,Thursday,5,29,3,7,97,411,0,0,0,0
7/17/2005,287.9,287.9,287.9,287.9,0,Sunday,1,30,4,7,97,412,0,0,0,0
7/18/2005,288.03,288.03,288.03,288.03,0,Monday,2,30,4,7,97,412,0,0,0,0
7/19/2005,289.93,289.93,289.93,289.93,0,Tuesday,3,30,4,7,97,412,0,0,0,0
7/20/2005,290.88,290.88,290.88,290.88,0,Wednesday,4,30,4,7,97,412,0,0,0,0
7/24/2005,291.97,291.97,291.97,291.97,0,Sunday,1,31,5,7,97,413,0,0,0,0
7/25/2005,292.47,292.47,292.47,292.47,0,Monday,2,31,5,7,97,413,0,0,0,0
7/26/2005,294.3,294.3,294.3,294.3,0,Tuesday,3,31,5,7,97,413,0,0,0,0
7/27/2005,294.62,294.62,294.62,294.62,0,Wednesday,4,31,5,7,97,413,0,0,0,0
7/28/2005,295.89,295.89,295.89,295.89,0,Thursday,5,31,5,7,97,413,0,0,0,0
7/31/2005,296.78,296.78,296.78,296.78,0,Sunday,1,32,6,7,97,414,0,0,0,0
8/1/2005,299.61,299.61,299.61,299.61,0,Monday,2,32,1,8,98,414,0,0,0,0
8/2/2005,300.88,300.88,300.88,300.88,0,Tuesday,3,32,1,8,98,414,0,0,0,0
8/3/2005,305.2,305.2,305.2,305.2,0,Wednesday,4,32,1,8,98,414,0,0,0,0
8/4/2005,305.87,305.87,305.87,305.87,0,Thursday,5,32,1,8,98,414,0,0,0,0
8/7/2005,305.2,305.2,305.2,305.2,0,Sunday,1,33,2,8,98,415,0,0,0,0
8/8/2005,300.55,300.55,300.55,300.55,0,Monday,2,33,2,8,98,415,0,0,0,0
8/9/2005,297.71,297.71,297.71,297.71,0,Tuesday,3,33,2,8,98,415,0,0,0,0
8/10/2005,297.83,297.83,297.83,297.83,0,Wednesday,4,33,2,8,98,415,0,0,0,0
8/11/2005,300.8,300.8,300.8,300.8,0,Thursday,5,33,2,8,98,415,0,0,0,0
8/14/2005,300.94,300.94,300.94,300.94,0,Sunday,1,34,3,8,98,416,0,0,0,0
8/15/2005,300.58,300.58,300.58,300.58,0,Monday,2,34,3,8,98,416,0,0,0,0
8/16/2005,300.05,300.05,300.05,300.05,0,Tuesday,3,34,3,8,98,416,0,0,0,0
8/17/2005,298.85,298.85,298.85,298.85,0,Wednesday,4,34,3,8,98,416,0,0,0,0
8/18/2005,297.06,297.06,297.06,297.06,0,Thursday,5,34,3,8,98,416,0,0,0,0
8/21/2005,295.45,295.45,295.45,295.45,0,Sunday,1,35,4,8,98,417,0,0,0,0
8/22/2005,293.65,293.65,293.65,293.65,0,Monday,2,35,4,8,98,417,0,0,0,0
8/23/2005,289.57,289.57,289.57,289.57,0,Tuesday,3,35,4,8,98,417,0,0,0,0
8/24/2005,292.08,292.08,292.08,292.08,0,Wednesday,4,35,4,8,98,417,0,0,0,0
8/25/2005,293.58,293.58,293.58,293.58,0,Thursday,5,35,4,8,98,417,0,0,0,0
8/28/2005,293.85,293.85,293.85,293.85,0,Sunday,1,36,5,8,98,418,0,0,0,0
8/29/2005,293.29,293.29,293.29,293.29,0,Monday,2,36,5,8,98,418,0,0,0,0
8/30/2005,291.61,291.61,291.61,291.61,0,Tuesday,3,36,5,8,98,418,0,0,0,0
8/31/2005,290.56,290.56,290.56,290.56,0,Wednesday,4,36,5,8,98,418,0,0,0,0
9/1/2005,289.4,289.4,289.4,289.4,0,Thursday,5,36,1,9,99,418,0,0,0,0
9/4/2005,293.42,293.42,293.42,293.42,0,Sunday,1,37,2,9,99,419,0,0,0,0
9/5/2005,296.76,296.76,296.76,296.76,0,Monday,2,37,2,9,99,419,0,0,0,0
9/6/2005,298.33,298.33,298.33,298.33,0,Tuesday,3,37,2,9,99,419,0,0,0,0
9/7/2005,298.23,298.23,298.23,298.23,0,Wednesday,4,37,2,9,99,419,0,0,0,0
9/8/2005,296.22,296.22,296.22,296.22,0,Thursday,5,37,2,9,99,419,0,0,0,0
9/11/2005,294.95,294.95,294.95,294.95,0,Sunday,1,38,3,9,99,420,0,0,0,0
9/12/2005,293.75,293.75,293.75,293.75,0,Monday,2,38,3,9,99,420,0,0,0,0
9/13/2005,293.81,293.81,293.81,293.81,0,Tuesday,3,38,3,9,99,420,0,0,0,0
9/14/2005,293.92,293.92,293.92,293.92,0,Wednesday,4,38,3,9,99,420,0,0,0,0
9/15/2005,293.35,293.35,293.35,293.35,0,Thursday,5,38,3,9,99,420,0,0,0,0
9/18/2005,292.67,292.67,292.67,292.67,0,Sunday,1,39,4,9,99,421,0,0,0,0
9/19/2005,293.11,293.11,293.11,293.11,0,Monday,2,39,4,9,99,421,0,0,0,0
9/20/2005,292.85,292.85,292.85,292.85,0,Tuesday,3,39,4,9,99,421,0,0,0,0
9/21/2005,293.69,293.69,293.69,293.69,0,Wednesday,4,39,4,9,99,421,0,0,0,0
9/22/2005,294.12,294.12,294.12,294.12,0,Thursday,5,39,4,9,99,421,0,0,0,0
9/25/2005,294.89,294.89,294.89,294.89,0,Sunday,1,40,5,9,99,422,0,0,0,0
9/26/2005,294.67,294.67,294.67,294.67,0,Monday,2,40,5,9,99,422,0,0,0,0
9/27/2005,296.2,296.2,296.2,296.2,0,Tuesday,3,40,5,9,99,422,0,0,0,0
9/28/2005,297.17,297.17,297.17,297.17,0,Wednesday,4,40,5,9,99,422,0,0,0,0
9/29/2005,296.98,296.98,296.98,296.98,0,Thursday,5,40,5,9,99,422,0,0,0,0
10/2/2005,296.37,296.37,296.37,296.37,0,Sunday,1,41,2,10,100,423,0,0,0,0
10/5/2005,296.55,296.55,296.55,296.55,0,Wednesday,4,41,2,10,100,423,0,0,0,0
10/6/2005,296.98,296.98,296.98,296.98,0,Thursday,5,41,2,10,100,423,0,0,0,0
10/9/2005,297.34,297.34,297.34,297.34,0,Sunday,1,42,3,10,100,424,0,0,0,0
10/18/2005,297.66,297.66,297.66,297.66,0,Tuesday,3,43,4,10,100,425,0,0,0,0
10/19/2005,298.11,298.11,298.11,298.11,0,Wednesday,4,43,4,10,100,425,0,0,0,0
10/20/2005,298.35,298.35,298.35,298.35,0,Thursday,5,43,4,10,100,425,0,0,0,0
10/23/2005,302.83,302.83,302.83,302.83,0,Sunday,1,44,5,10,100,426,0,0,0,0
10/24/2005,306.63,306.63,306.63,306.63,0,Monday,2,44,5,10,100,426,0,0,0,0
10/25/2005,305.32,305.32,305.32,305.32,0,Tuesday,3,44,5,10,100,426,0,0,0,0
10/26/2005,304.99,304.99,304.99,304.99,0,Wednesday,4,44,5,10,100,426,0,0,0,0
10/27/2005,305.73,305.73,305.73,305.73,0,Thursday,5,44,5,10,100,426,0,0,0,0
10/30/2005,307.57,307.57,307.57,307.57,0,Sunday,1,45,6,10,100,427,0,0,0,0
10/31/2005,307.22,307.22,307.22,307.22,0,Monday,2,45,6,10,100,427,0,0,0,0
11/6/2005,307.42,307.42,307.42,307.42,0,Sunday,1,46,2,11,101,428,0,0,0,0
11/7/2005,303.94,303.94,303.94,303.94,0,Monday,2,46,2,11,101,428,0,0,0,0
11/8/2005,306.15,306.15,306.15,306.15,0,Tuesday,3,46,2,11,101,428,0,0,0,0
11/10/2005,307.98,307.98,307.98,307.98,0,Thursday,5,46,2,11,101,428,0,0,0,0
11/13/2005,306.15,306.15,306.15,306.15,0,Sunday,1,47,3,11,101,429,0,0,0,0
11/14/2005,305.01,305.01,305.01,305.01,0,Monday,2,47,3,11,101,429,0,0,0,0
11/15/2005,302.39,302.39,302.39,302.39,0,Tuesday,3,47,3,11,101,429,0,0,0,0
11/16/2005,300.58,300.58,300.58,300.58,0,Wednesday,4,47,3,11,101,429,0,0,0,0
11/17/2005,300.64,300.64,300.64,300.64,0,Thursday,5,47,3,11,101,429,0,0,0,0
11/20/2005,300.57,300.57,300.57,300.57,0,Sunday,1,48,4,11,101,430,0,0,0,0
11/21/2005,302.02,302.02,302.02,302.02,0,Monday,2,48,4,11,101,430,0,0,0,0
11/22/2005,302.23,302.23,302.23,302.23,0,Tuesday,3,48,4,11,101,430,0,0,0,0
11/23/2005,300.78,300.78,300.78,300.78,0,Wednesday,4,48,4,11,101,430,0,0,0,0
11/24/2005,301.2,301.2,301.2,301.2,0,Thursday,5,48,4,11,101,430,0,0,0,0
11/27/2005,301.13,301.13,301.13,301.13,0,Sunday,1,49,5,11,101,431,0,0,0,0
11/28/2005,301.67,301.67,301.67,301.67,0,Monday,2,49,5,11,101,431,0,0,0,0
11/29/2005,300.96,300.96,300.96,300.96,0,Tuesday,3,49,5,11,101,431,0,0,0,0
11/30/2005,300.54,300.54,300.54,300.54,0,Wednesday,4,49,5,11,101,431,0,0,0,0
12/1/2005,301.76,301.76,301.76,301.76,0,Thursday,5,49,1,12,102,431,0,0,0,0
12/4/2005,301.65,301.65,301.65,301.65,0,Sunday,1,50,2,12,102,432,0,0,0,0
12/5/2005,301.97,301.97,301.97,301.97,0,Monday,2,50,2,12,102,432,0,0,0,0
12/6/2005,298,298,298,298,0,Tuesday,3,50,2,12,102,432,0,0,0,0
12/7/2005,297.49,297.49,297.49,297.49,0,Wednesday,4,50,2,12,102,432,0,0,0,0
12/8/2005,299.1,299.1,299.1,299.1,0,Thursday,5,50,2,12,102,432,0,0,0,0
12/11/2005,299.84,299.84,299.84,299.84,0,Sunday,1,51,3,12,102,433,0,0,0,0
12/12/2005,299.71,299.71,299.71,299.71,0,Monday,2,51,3,12,102,433,0,0,0,0
12/13/2005,300.71,300.71,300.71,300.71,0,Tuesday,3,51,3,12,102,433,0,0,0,0
12/14/2005,302.24,302.24,302.24,302.24,0,Wednesday,4,51,3,12,102,433,0,0,0,0
12/15/2005,303.12,303.12,303.12,303.12,0,Thursday,5,51,3,12,102,433,0,0,0,0
12/18/2005,303.98,303.98,303.98,303.98,0,Sunday,1,52,4,12,102,434,0,0,0,0
12/19/2005,304.97,304.97,304.97,304.97,0,Monday,2,52,4,12,102,434,0,0,0,0
12/20/2005,306.59,306.59,306.59,306.59,0,Tuesday,3,52,4,12,102,434,0,0,0,0
12/21/2005,308.13,308.13,308.13,308.13,0,Wednesday,4,52,4,12,102,434,0,0,0,0
12/22/2005,308.67,308.67,308.67,308.67,0,Thursday,5,52,4,12,102,434,0,0,0,0
12/25/2005,300.49,300.49,300.49,300.49,0,Sunday,1,53,5,12,102,435,0,0,0,0
12/26/2005,299.93,299.93,299.93,299.93,0,Monday,2,53,5,12,102,435,0,0,0,0
12/27/2005,301.09,301.09,301.09,301.09,0,Tuesday,3,53,5,12,102,435,0,0,0,0
12/28/2005,301.6,301.6,301.6,301.6,0,Wednesday,4,53,5,12,102,435,0,0,0,0
12/29/2005,302.78,302.78,302.78,302.78,0,Thursday,5,53,5,12,102,435,0,0,0,0
1/1/2006,303.26,303.26,303.26,303.26,0,Sunday,1,1,1,1,103,436,0,0,0,0
1/2/2006,304.16,304.16,304.16,304.16,0,Monday,2,1,1,1,103,436,0,0,0,0
1/3/2006,305.42,305.42,305.42,305.42,0,Tuesday,3,1,1,1,103,436,0,0,0,0
1/4/2006,305.85,305.85,305.85,305.85,0,Wednesday,4,1,1,1,103,436,0,0,0,0
1/5/2006,305.62,305.62,305.62,305.62,0,Thursday,5,1,1,1,103,436,0,0,0,0
1/8/2006,305.44,305.44,305.44,305.44,0,Sunday,1,2,2,1,103,437,0,0,0,0
1/9/2006,305.69,305.69,305.69,305.69,0,Monday,2,2,2,1,103,437,0,0,0,0
1/10/2006,305.55,305.55,305.55,305.55,0,Tuesday,3,2,2,1,103,437,0,0,0,0
1/12/2006,305.5,305.5,305.5,305.5,0,Thursday,5,2,2,1,103,437,0,0,0,0
1/15/2006,305.66,305.66,305.66,305.66,0,Sunday,1,3,3,1,103,438,0,0,0,0
1/16/2006,305.85,305.85,305.85,305.85,0,Monday,2,3,3,1,103,438,0,0,0,0
1/17/2006,305.93,305.93,305.93,305.93,0,Tuesday,3,3,3,1,103,438,0,0,0,0
1/18/2006,306.17,306.17,306.17,306.17,0,Wednesday,4,3,3,1,103,438,0,0,0,0
1/19/2006,305.27,305.27,305.27,305.27,0,Thursday,5,3,3,1,103,438,0,0,0,0
1/22/2006,305.3,305.3,305.3,305.3,0,Sunday,1,4,4,1,103,439,0,0,0,0
1/23/2006,305.72,305.72,305.72,305.72,0,Monday,2,4,4,1,103,439,0,0,0,0
1/24/2006,306.51,306.51,306.51,306.51,0,Tuesday,3,4,4,1,103,439,0,0,0,0
1/25/2006,306.13,306.13,306.13,306.13,0,Wednesday,4,4,4,1,103,439,0,0,0,0
1/26/2006,306.28,306.28,306.28,306.28,0,Thursday,5,4,4,1,103,439,0,0,0,0
1/30/2006,306.9,306.9,306.9,306.9,0,Monday,2,5,5,1,103,440,0,0,0,0
1/31/2006,309.04,309.04,309.04,309.04,0,Tuesday,3,5,5,1,103,440,0,0,0,0
2/1/2006,308.25,308.25,308.25,308.25,0,Wednesday,4,5,1,2,104,440,0,0,0,0
2/2/2006,308.92,308.92,308.92,308.92,0,Thursday,5,5,1,2,104,440,0,0,0,0
2/5/2006,309.09,309.09,309.09,309.09,0,Sunday,1,6,2,2,104,441,0,0,0,0
2/6/2006,309.09,309.09,309.09,309.09,0,Monday,2,6,2,2,104,441,0,0,0,0
2/7/2006,310.32,310.32,310.32,310.32,0,Tuesday,3,6,2,2,104,441,0,0,0,0
2/9/2006,312.63,312.63,312.63,312.63,0,Thursday,5,6,2,2,104,441,0,0,0,0
2/12/2006,317.69,317.69,317.69,317.69,0,Sunday,1,7,3,2,104,442,0,0,0,0
2/13/2006,325.96,325.96,325.96,325.96,0,Monday,2,7,3,2,104,442,0,0,0,0
2/14/2006,329.39,329.39,329.39,329.39,0,Tuesday,3,7,3,2,104,442,0,0,0,0
2/15/2006,325.9,325.9,325.9,325.9,0,Wednesday,4,7,3,2,104,442,0,0,0,0
2/16/2006,324.86,324.86,324.86,324.86,0,Thursday,5,7,3,2,104,442,0,0,0,0
2/20/2006,325.35,325.35,325.35,325.35,0,Monday,2,8,4,2,104,443,0,0,0,0
2/21/2006,327.48,327.48,327.48,327.48,0,Tuesday,3,8,4,2,104,443,0,0,0,0
2/22/2006,329.82,329.82,329.82,329.82,0,Wednesday,4,8,4,2,104,443,0,0,0,0
2/23/2006,333.03,333.03,333.03,333.03,0,Thursday,5,8,4,2,104,443,0,0,0,0
2/27/2006,337.58,337.58,337.58,337.58,0,Monday,2,9,5,2,104,444,0,0,0,0
2/28/2006,341.05,341.05,341.05,341.05,0,Tuesday,3,9,5,2,104,444,0,0,0,0
3/1/2006,343.28,343.28,343.28,343.28,0,Wednesday,4,9,1,3,105,444,0,0,0,0
3/2/2006,339.58,339.58,339.58,339.58,0,Thursday,5,9,1,3,105,444,0,0,0,0
3/5/2006,339.58,339.58,339.58,339.58,0,Sunday,1,10,2,3,105,445,0,0,0,0
3/6/2006,334.42,334.42,334.42,334.42,0,Monday,2,10,2,3,105,445,0,0,0,0
3/7/2006,332.28,332.28,332.28,332.28,0,Tuesday,3,10,2,3,105,445,0,0,0,0
3/8/2006,335.37,335.37,335.37,335.37,0,Wednesday,4,10,2,3,105,445,0,0,0,0
3/9/2006,337.87,337.87,337.87,337.87,0,Thursday,5,10,2,3,105,445,0,0,0,0
3/12/2006,337.32,337.32,337.32,337.32,0,Sunday,1,11,3,3,105,446,0,0,0,0
3/13/2006,339.79,339.79,339.79,339.79,0,Monday,2,11,3,3,105,446,0,0,0,0
3/15/2006,339.68,339.68,339.68,339.68,0,Wednesday,4,11,3,3,105,446,0,0,0,0
3/16/2006,339.34,339.34,339.34,339.34,0,Thursday,5,11,3,3,105,446,0,0,0,0
3/19/2006,339.6,339.6,339.6,339.6,0,Sunday,1,12,4,3,105,447,0,0,0,0
3/20/2006,339.98,339.98,339.98,339.98,0,Monday,2,12,4,3,105,447,0,0,0,0
3/21/2006,339.03,339.03,339.03,339.03,0,Tuesday,3,12,4,3,105,447,0,0,0,0
3/22/2006,338.86,338.86,338.86,338.86,0,Wednesday,4,12,4,3,105,447,0,0,0,0
3/23/2006,338.7,338.7,338.7,338.7,0,Thursday,5,12,4,3,105,447,0,0,0,0
3/26/2006,337.99,337.99,337.99,337.99,0,Sunday,1,13,5,3,105,448,0,0,0,0
3/27/2006,337.45,337.45,337.45,337.45,0,Monday,2,13,5,3,105,448,0,0,0,0
3/28/2006,337.57,337.57,337.57,337.57,0,Tuesday,3,13,5,3,105,448,0,0,0,0
3/30/2006,337.52,337.52,337.52,337.52,0,Thursday,5,13,5,3,105,448,0,0,0,0
4/2/2006,336.71,336.71,336.71,336.71,0,Sunday,1,14,2,4,106,449,0,0,0,0
4/3/2006,334.88,334.88,334.88,334.88,0,Monday,2,14,2,4,106,449,0,0,0,0
4/4/2006,334.15,334.15,334.15,334.15,0,Tuesday,3,14,2,4,106,449,0,0,0,0
4/5/2006,334.77,334.77,334.77,334.77,0,Wednesday,4,14,2,4,106,449,0,0,0,0
4/16/2006,334.27,334.27,334.27,334.27,0,Sunday,1,16,4,4,106,450,0,0,0,0
4/17/2006,331.88,331.88,331.88,331.88,0,Monday,2,16,4,4,106,450,0,0,0,0
4/25/2006,338.54,338.54,338.54,338.54,0,Tuesday,3,17,5,4,106,451,0,0,0,0
4/26/2006,343.28,343.28,343.28,343.28,0,Wednesday,4,17,5,4,106,451,0,0,0,0
4/30/2006,361.58,361.58,361.58,361.58,0,Sunday,1,18,6,4,106,452,0,0,0,0
5/1/2006,374.87,374.87,374.87,374.87,0,Monday,2,18,1,5,107,452,0,0,0,0
5/2/2006,372.45,372.45,372.45,372.45,0,Tuesday,3,18,1,5,107,452,0,0,0,0
5/3/2006,367.99,367.99,367.99,367.99,0,Wednesday,4,18,1,5,107,452,0,0,0,0
5/4/2006,366.94,366.94,366.94,366.94,0,Thursday,5,18,1,5,107,452,0,0,0,0
5/7/2006,368.68,368.68,368.68,368.68,0,Sunday,1,19,2,5,107,453,0,0,0,0
5/8/2006,370.95,370.95,370.95,370.95,0,Monday,2,19,2,5,107,453,0,0,0,0
5/9/2006,375.15,375.15,375.15,375.15,0,Tuesday,3,19,2,5,107,453,0,0,0,0
5/10/2006,377.47,377.47,377.47,377.47,0,Wednesday,4,19,2,5,107,453,0,0,0,0
5/11/2006,381.7,381.7,381.7,381.7,0,Thursday,5,19,2,5,107,453,0,0,0,0
5/14/2006,385.89,385.89,385.89,385.89,0,Sunday,1,20,3,5,107,454,0,0,0,0
5/15/2006,388.49,388.49,388.49,388.49,0,Monday,2,20,3,5,107,454,0,0,0,0
5/16/2006,387.86,387.86,387.86,387.86,0,Tuesday,3,20,3,5,107,454,0,0,0,0
5/17/2006,384.58,384.58,384.58,384.58,0,Wednesday,4,20,3,5,107,454,0,0,0,0
5/18/2006,384.11,384.11,384.11,384.11,0,Thursday,5,20,3,5,107,454,0,0,0,0
5/21/2006,382.65,382.65,382.65,382.65,0,Sunday,1,21,4,5,107,455,0,0,0,0
5/22/2006,378.23,378.23,378.23,378.23,0,Monday,2,21,4,5,107,455,0,0,0,0
5/23/2006,372.48,372.48,372.48,372.48,0,Tuesday,3,21,4,5,107,455,0,0,0,0
5/24/2006,370.89,370.89,370.89,370.89,0,Wednesday,4,21,4,5,107,455,0,0,0,0
5/25/2006,368.89,368.89,368.89,368.89,0,Thursday,5,21,4,5,107,455,0,0,0,0
5/28/2006,375.64,375.64,375.64,375.64,0,Sunday,1,22,5,5,107,456,0,0,0,0
5/29/2006,380.2,380.2,380.2,380.2,0,Monday,2,22,5,5,107,456,0,0,0,0
5/30/2006,372.64,372.64,372.64,372.64,0,Tuesday,3,22,5,5,107,456,0,0,0,0
5/31/2006,371.74,371.74,371.74,371.74,0,Wednesday,4,22,5,5,107,456,0,0,0,0
6/1/2006,371.97,371.97,371.97,371.97,0,Thursday,5,22,1,6,108,456,0,0,0,0
6/4/2006,372.06,372.06,372.06,372.06,0,Sunday,1,23,2,6,108,457,0,0,0,0
6/5/2006,371.47,371.47,371.47,371.47,0,Monday,2,23,2,6,108,457,0,0,0,0
6/6/2006,370.77,370.77,370.77,370.77,0,Tuesday,3,23,2,6,108,457,0,0,0,0
6/7/2006,369.62,369.62,369.62,369.62,0,Wednesday,4,23,2,6,108,457,0,0,0,0
6/8/2006,370.84,370.84,370.84,370.84,0,Thursday,5,23,2,6,108,457,0,0,0,0
6/11/2006,371.62,371.62,371.62,371.62,0,Sunday,1,24,3,6,108,458,0,0,0,0
6/12/2006,371.72,371.72,371.72,371.72,0,Monday,2,24,3,6,108,458,0,0,0,0
6/13/2006,370.79,370.79,370.79,370.79,0,Tuesday,3,24,3,6,108,458,0,0,0,0
6/14/2006,372.01,372.01,372.01,372.01,0,Wednesday,4,24,3,6,108,458,0,0,0,0
6/15/2006,372.21,372.21,372.21,372.21,0,Thursday,5,24,3,6,108,458,0,0,0,0
6/18/2006,374.05,374.05,374.05,374.05,0,Sunday,1,25,4,6,108,459,0,0,0,0
6/19/2006,375.49,375.49,375.49,375.49,0,Monday,2,25,4,6,108,459,0,0,0,0
6/20/2006,377.04,377.04,377.04,377.04,0,Tuesday,3,25,4,6,108,459,0,0,0,0
6/21/2006,378.68,378.68,378.68,378.68,0,Wednesday,4,25,4,6,108,459,0,0,0,0
6/22/2006,378.87,378.87,378.87,378.87,0,Thursday,5,25,4,6,108,459,0,0,0,0
6/25/2006,378.45,378.45,378.45,378.45,0,Sunday,1,26,5,6,108,460,0,0,0,0
6/26/2006,377.55,377.55,377.55,377.55,0,Monday,2,26,5,6,108,460,0,0,0,0
6/27/2006,375.47,375.47,375.47,375.47,0,Tuesday,3,26,5,6,108,460,0,0,0,0
6/28/2006,374.74,374.74,374.74,374.74,0,Wednesday,4,26,5,6,108,460,0,0,0,0
